2,p,0.00112271308899,0.000349843480719
3,p,0.00295442581177,0.000698859879896
4,p,0.00320882797241,0.000757398652719
5,p,0.0045831489563,0.000826670104092
10,p,0.0109303188324,0.00112222807339
15,p,0.0216555023193,0.00308614915876
20,p,0.0328763103485,0.00691124059717
25,p,0.0500807476044,0.0124664719667
30,p,0.0678734397888,0.0121015024031
40,p,0.15087761879,0.0983719725644
50,p,1.39053358078,1.93391553437
2,o,0.000832805633545,0.000262282730195
3,o,0.00298668861389,0.0007403670328
4,o,0.00364514350891,0.000888915731795
5,o,0.00546733856201,0.00103361003105
10,o,0.0125632286072,0.00179641601558
15,o,0.0254950618744,0.00207024696878
20,o,0.0387962532044,0.00580018517363
25,o,0.0589374065399,0.0140787332125
30,o,0.0802707958222,0.0107886181787
40,o,0.163312530517,0.113452146424
