1 0.0216729640961 1.04083408559e-17
2 0.0678617954254 4.16333634234e-17
3 0.103023052216 2.91433543964e-16
4 0.136183023453 2.77555756156e-16
5 0.104423046112 1.38777878078e-16
6 0.135673999786 3.05311331772e-16
7 0.150913953781 0.0
8 0.164554834366 6.93889390391e-16
9 0.186142921448 1.66533453694e-16
10 0.321238994598 1.66533453694e-16
11 0.376327991486 4.21884749358e-15
12 0.396946907043 1.88737914186e-15
13 0.270174026489 1.33226762955e-15
14 0.286955118179 4.4408920985e-16
15 0.50106215477 5.44009282066e-15
16 0.531735181808 4.21884749358e-15
17 0.347410917282 2.83106871279e-15
18 0.60934305191 2.10942374679e-15
19 0.375663042068 1.44328993201e-15
20 0.662967920303 2.88657986403e-15
