1,p,0.0330874061584,0.00366401743782
2,p,0.0639098834991,0.00680730846291
3,p,0.0964414755503,0.0217009351023
4,p,0.133298196793,0.0273871509979
5,p,0.16079973793,0.0397530650725
6,p,0.192283274333,0.042961206652
7,p,0.222482641765,0.0376144359325
8,p,0.254829949141,0.0290783793166
9,p,0.289210992389,0.0564166615448
10,p,0.331911148071,0.0381491844786
11,p,0.387143701207,0.083339093075
12,p,0.427288383643,0.0697049517587
13,p,0.455438855978,0.0891527542286
14,p,0.486679623468,0.0944806130331
15,p,0.506556588809,0.100821472327
16,p,0.56151047647,0.0309629969907
17,p,0.594294048057,0.119701397639
18,p,0.649318577978,0.104468084044
19,p,0.685818810212,0.093470795934
20,p,0.554187046573,0.134100308843
1,o,0.0437697029114,0.0130602027045
2,o,0.079160823822,0.00910021693472
3,o,0.118184331258,0.0132914118699
4,o,0.16550028801,0.0510406415086
5,o,0.201802196503,0.047381137497
6,o,0.240608636538,0.0280872604758
7,o,0.277646754129,0.0451849017245
8,o,0.315321148634,0.0496688337241
9,o,0.364192926619,0.0445167887835
10,o,0.394687278748,0.0866424187996
11,o,0.445850184181,0.0551864548271
12,o,0.481141895453,0.0798389872338
13,o,0.490750912886,0.110872636834
14,o,0.564141847747,0.0243028548471
15,o,0.59939496549,0.0972601575864
16,o,0.634359655529,0.0500530257589
17,o,0.658132685227,0.11581706368
18,o,0.681007855978,0.175191597813
19,o,0.761144244043,0.0242845551484
20,o,0.788583747149,0.0252017217338
1,m,0.208041534424,0.00873082435937
2,m,0.422795743942,0.0268694526744
3,m,0.626487137477,0.0456032929516
4,m,0.834706447124,0.0401551183359
5,m,1.04147256279,0.0643222392412
6,m,1.2338605833,0.0400038919246
7,m,1.42004839352,0.0564732742754
8,m,1.6230451858,0.0431799529517
9,m,1.84555772252,0.0627905405779
10,m,2.00985854244,0.0591058609599
11,m,2.24893620925,0.0333860169938
12,m,2.43507785082,0.062819303703
13,m,2.57375333786,0.124228971772
14,m,2.80017071111,0.0287015035573
15,m,3.04504250685,0.0282437992061
16,m,3.13624108718,0.154974094271
17,m,3.1011725033,1.18182326995
18,m,3.67134193839,0.0536355840563
19,m,3.79514699045,0.0359495559121
20,m,3.99913788319,0.041801618409
