2 0.00144195556641 2.16840434497e-19
3 0.00250005722046 8.67361737988e-19
4 0.00291705131531 0.0
5 0.00489616394043 3.46944695195e-18
10 0.00818490982056 0.0
15 0.0151951313019 5.20417042793e-18
20 0.0352640151978 1.38777878078e-17
25 0.0529880523682 1.38777878078e-17
30 0.136737108231 5.55111512313e-17
40 0.0631580352783 4.16333634234e-17
50 0.181996107101 8.32667268469e-17
