5,1,p,0.0157703876495,0.000285116898788
5,2,p,0.0289640426636,0.000166166426923
5,3,p,0.0431564807892,0.000847680117884
5,4,p,0.0559271812439,0.00085749214765
5,5,p,0.0693327903748,0.00111817178332
5,1,o,0.0172797203064,0.000388076217207
5,2,o,0.03226313591,0.000555758946734
5,3,o,0.0477119445801,0.000940719502968
5,4,o,0.0616445541382,0.000176795181519
5,5,o,0.0777196407318,0.00156367005976
5,1,m,0.087818813324,0.000826040733375
5,2,m,0.168292331696,0.00127799013844
5,3,m,0.244835519791,0.00256742023734
5,4,m,0.320764064789,0.00115982693958
5,5,m,0.399618625641,0.00200623069887
