lat,25,10,1,0,1365123204.365211,1365123204.639419
lat,25,10,1,1,1365123204.365211,1365123204.639547
lat,25,10,1,2,1365123204.365211,1365123204.63967
lat,25,10,1,3,1365123204.365211,1365123204.639798
lat,25,10,1,4,1365123204.365211,1365123204.63992
lat,25,10,1,5,1365123204.365211,1365123204.64004
lat,25,10,1,6,1365123204.365211,1365123204.640161
lat,25,10,1,7,1365123204.365211,1365123204.640288
lat,25,10,1,8,1365123204.365211,1365123204.640409
lat,25,10,1,9,1365123204.365211,1365123204.64053
