lat,10,10,6,0,1365120869.185506,1365120869.282269
lat,10,10,6,1,1365120869.185506,1365120869.282395
lat,10,10,6,2,1365120869.185506,1365120869.282516
lat,10,10,6,3,1365120869.185506,1365120869.282638
lat,10,10,6,4,1365120869.185506,1365120869.282758
lat,10,10,6,5,1365120869.185506,1365120869.282884
lat,10,10,6,6,1365120869.185506,1365120869.283007
lat,10,10,6,7,1365120869.185506,1365120869.283127
lat,10,10,6,8,1365120869.185506,1365120869.283248
lat,10,10,6,9,1365120869.185506,1365120869.283369
