lat,20,10,2,0,1365122415.742174,1365122415.926659
lat,20,10,2,1,1365122415.742174,1365122415.926784
lat,20,10,2,2,1365122415.742174,1365122415.926907
lat,20,10,2,3,1365122415.742174,1365122415.927024
lat,20,10,2,4,1365122415.742174,1365122415.927141
lat,20,10,2,5,1365122415.742174,1365122415.927258
lat,20,10,2,6,1365122415.742174,1365122415.927374
lat,20,10,2,7,1365122415.742174,1365122415.927489
lat,20,10,2,8,1365122415.742174,1365122415.927606
lat,20,10,2,9,1365122415.742174,1365122415.927729
