lat,10,10,9,0,1365120892.763466,1365120892.830564
lat,10,10,9,1,1365120892.763466,1365120892.83069
lat,10,10,9,2,1365120892.763466,1365120892.830822
lat,10,10,9,3,1365120892.763466,1365120892.830944
lat,10,10,9,4,1365120892.763466,1365120892.831063
lat,10,10,9,5,1365120892.763466,1365120892.831181
lat,10,10,9,6,1365120892.763466,1365120892.8313
lat,10,10,9,7,1365120892.763466,1365120892.831418
lat,10,10,9,8,1365120892.763466,1365120892.831542
lat,10,10,9,9,1365120892.763466,1365120892.831662
