lat,10,10,10,0,1365120900.631875,1365120900.6979
lat,10,10,10,1,1365120900.631875,1365120900.698023
lat,10,10,10,2,1365120900.631875,1365120900.698151
lat,10,10,10,3,1365120900.631875,1365120900.698269
lat,10,10,10,4,1365120900.631875,1365120900.698386
lat,10,10,10,5,1365120900.631875,1365120900.698503
lat,10,10,10,6,1365120900.631875,1365120900.698619
lat,10,10,10,7,1365120900.631875,1365120900.698737
lat,10,10,10,8,1365120900.631875,1365120900.698859
lat,10,10,10,9,1365120900.631875,1365120900.698982
