lat,10,10,3,0,1365120845.619961,1365120845.687145
lat,10,10,3,1,1365120845.619961,1365120845.687269
lat,10,10,3,2,1365120845.619961,1365120845.6874
lat,10,10,3,3,1365120845.619961,1365120845.68752
lat,10,10,3,4,1365120845.619961,1365120845.687639
lat,10,10,3,5,1365120845.619961,1365120845.687759
lat,10,10,3,6,1365120845.619961,1365120845.687878
lat,10,10,3,7,1365120845.619961,1365120845.688002
lat,10,10,3,8,1365120845.619961,1365120845.68812
lat,10,10,3,9,1365120845.619961,1365120845.68824
