lat,15,10,10,0,1365121688.378398,1365121688.575298
lat,15,10,10,1,1365121688.378398,1365121688.575426
lat,15,10,10,2,1365121688.378398,1365121688.575552
lat,15,10,10,3,1365121688.378398,1365121688.575674
lat,15,10,10,4,1365121688.378398,1365121688.575794
lat,15,10,10,5,1365121688.378398,1365121688.575913
lat,15,10,10,6,1365121688.378398,1365121688.576033
lat,15,10,10,7,1365121688.378398,1365121688.576158
lat,15,10,10,8,1365121688.378398,1365121688.576279
lat,15,10,10,9,1365121688.378398,1365121688.576399
