lat,10,10,8,0,1365120884.864479,1365120884.962806
lat,10,10,8,1,1365120884.864479,1365120884.962931
lat,10,10,8,2,1365120884.864479,1365120884.963053
lat,10,10,8,3,1365120884.864479,1365120884.963173
lat,10,10,8,4,1365120884.864479,1365120884.963293
lat,10,10,8,5,1365120884.864479,1365120884.963421
lat,10,10,8,6,1365120884.864479,1365120884.963542
lat,10,10,8,7,1365120884.864479,1365120884.963663
lat,10,10,8,8,1365120884.864479,1365120884.963783
lat,10,10,8,9,1365120884.864479,1365120884.963903
