lat,4,10,10,0,1365119342.954801,1365119342.978187
lat,4,10,10,1,1365119342.954801,1365119342.978311
lat,4,10,10,2,1365119342.954801,1365119342.978437
lat,4,10,10,3,1365119342.954801,1365119342.978556
lat,4,10,10,4,1365119342.954801,1365119342.978674
lat,4,10,10,5,1365119342.954801,1365119342.978793
lat,4,10,10,6,1365119342.954801,1365119342.978911
lat,4,10,10,7,1365119342.954801,1365119342.979029
lat,4,10,10,8,1365119342.954801,1365119342.979147
lat,4,10,10,9,1365119342.954801,1365119342.979271
