lat,10,10,7,0,1365120877.071581,1365120877.142129
lat,10,10,7,1,1365120877.071581,1365120877.142254
lat,10,10,7,2,1365120877.071581,1365120877.14238
lat,10,10,7,3,1365120877.071581,1365120877.1425
lat,10,10,7,4,1365120877.071581,1365120877.14262
lat,10,10,7,5,1365120877.071581,1365120877.142738
lat,10,10,7,6,1365120877.071581,1365120877.142856
lat,10,10,7,7,1365120877.071581,1365120877.142974
lat,10,10,7,8,1365120877.071581,1365120877.143092
lat,10,10,7,9,1365120877.071581,1365120877.143216
