lat,20,10,7,0,1365122455.731793,1365122455.915173
lat,20,10,7,1,1365122455.731793,1365122455.915298
lat,20,10,7,2,1365122455.731793,1365122455.915416
lat,20,10,7,3,1365122455.731793,1365122455.916042
lat,20,10,7,4,1365122455.731793,1365122455.916175
lat,20,10,7,5,1365122455.731793,1365122455.916295
lat,20,10,7,6,1365122455.731793,1365122455.916413
lat,20,10,7,7,1365122455.731793,1365122455.916531
lat,20,10,7,8,1365122455.731793,1365122455.91665
lat,20,10,7,9,1365122455.731793,1365122455.916768
