lat,15,10,5,0,1365121648.818265,1365121648.944008
lat,15,10,5,1,1365121648.818265,1365121648.944139
lat,15,10,5,2,1365121648.818265,1365121648.944259
lat,15,10,5,3,1365121648.818265,1365121648.944377
lat,15,10,5,4,1365121648.818265,1365121648.944495
lat,15,10,5,5,1365121648.818265,1365121648.944613
lat,15,10,5,6,1365121648.818265,1365121648.944742
lat,15,10,5,7,1365121648.818265,1365121648.944861
lat,15,10,5,8,1365121648.818265,1365121648.94498
lat,15,10,5,9,1365121648.818265,1365121648.945098
