lat,15,10,9,0,1365121680.46678,1365121680.591998
lat,15,10,9,1,1365121680.46678,1365121680.592192
lat,15,10,9,2,1365121680.46678,1365121680.592314
lat,15,10,9,3,1365121680.46678,1365121680.592431
lat,15,10,9,4,1365121680.46678,1365121680.592548
lat,15,10,9,5,1365121680.46678,1365121680.592664
lat,15,10,9,6,1365121680.46678,1365121680.592789
lat,15,10,9,7,1365121680.46678,1365121680.592907
lat,15,10,9,8,1365121680.46678,1365121680.593022
lat,15,10,9,9,1365121680.46678,1365121680.593139
